readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:10:33
initData,2024-05-04 13:10:33
readCsv res/CSV/Client_Data.csv,2024-05-04 13:10:33
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:10:33
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:10:33
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:10:33
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:10:33
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:10:33
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:10:33
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:10:33
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:10:33
updateDeliveryStatus: Delivery ID=DEL-1000003, Status=FINISHED,2024-05-04 13:10:41
writeDeliveriesToCsv: Number of deliveries=4,2024-05-04 13:10:41
initData,2024-05-04 13:10:41
readCsv res/CSV/Client_Data.csv,2024-05-04 13:10:41
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:10:41
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:10:41
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:10:41
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:10:41
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:10:41
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:10:41
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:10:41
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:10:41
initData,2024-05-04 13:17:18
readCsv res/CSV/Client_Data.csv,2024-05-04 13:17:18
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:17:18
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:17:18
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:17:18
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:17:18
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:17:18
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:17:18
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:17:18
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:17:18
initData,2024-05-04 13:17:32
readCsv res/CSV/Client_Data.csv,2024-05-04 13:17:32
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:17:32
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:17:32
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:17:32
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:17:32
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:17:32
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:17:32
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:17:32
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:17:32
initData,2024-05-04 13:23:07
readCsv res/CSV/Client_Data.csv,2024-05-04 13:23:07
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:23:07
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:23:07
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:23:07
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:23:07
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:23:07
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:23:07
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:23:07
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:23:07
initData,2024-05-04 13:23:27
readCsv res/CSV/Client_Data.csv,2024-05-04 13:23:27
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:23:27
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:23:27
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:23:27
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:23:27
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:23:27
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:23:27
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:23:27
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:23:27
initData,2024-05-04 13:24:44
readCsv res/CSV/Client_Data.csv,2024-05-04 13:24:44
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:24:44
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:24:44
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:24:44
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:24:44
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:24:44
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:24:44
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:24:44
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:24:44
LogInUser: Ion87,2024-05-04 13:25:17
getUserType: Ion87,2024-05-04 13:25:17
initData,2024-05-04 13:26:24
readCsv res/CSV/Client_Data.csv,2024-05-04 13:26:24
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:26:24
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:26:24
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:26:24
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:26:24
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:26:24
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:26:24
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:26:24
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:26:24
LogInUser: Ion87,2024-05-04 13:26:40
getUserType: Ion87,2024-05-04 13:26:40
initData,2024-05-04 13:38:06
readCsv res/CSV/Client_Data.csv,2024-05-04 13:38:06
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:38:06
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:38:06
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:38:06
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:38:06
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:38:07
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:38:07
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:38:07
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:38:07
initData,2024-05-04 13:40:24
readCsv res/CSV/Client_Data.csv,2024-05-04 13:40:24
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:40:24
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:40:24
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:40:24
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:40:24
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:40:24
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:40:24
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:40:24
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:40:24
initData,2024-05-04 13:41:27
readCsv res/CSV/Client_Data.csv,2024-05-04 13:41:27
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:41:27
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:41:27
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:41:27
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:41:27
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:41:27
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:41:27
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:41:27
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:41:27
initData,2024-05-04 13:42:51
readCsv res/CSV/Client_Data.csv,2024-05-04 13:42:52
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:42:52
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:42:52
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:42:52
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:42:52
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:42:52
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:42:52
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:42:52
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:42:52
initData,2024-05-04 13:45:21
readCsv res/CSV/Client_Data.csv,2024-05-04 13:45:21
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:45:21
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:45:21
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:45:21
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:45:21
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:45:21
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:45:21
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:45:21
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:45:21
initData,2024-05-04 13:48:28
readCsv res/CSV/Client_Data.csv,2024-05-04 13:48:28
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:48:28
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:48:28
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:48:28
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:48:28
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:48:28
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:48:28
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:48:28
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:48:28
initData,2024-05-04 13:48:30
readCsv res/CSV/Client_Data.csv,2024-05-04 13:48:30
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:48:30
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:48:30
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:48:30
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:48:30
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:48:30
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:48:30
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:48:30
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:48:30
initData,2024-05-04 13:48:47
readCsv res/CSV/Client_Data.csv,2024-05-04 13:48:47
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:48:47
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:48:47
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:48:47
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:48:47
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:48:47
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:48:47
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:48:47
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:48:47
initData,2024-05-04 13:48:55
readCsv res/CSV/Client_Data.csv,2024-05-04 13:48:55
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:48:55
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:48:55
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:48:55
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:48:55
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:48:55
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:48:55
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:48:55
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:48:55
initData,2024-05-04 13:50:10
readCsv res/CSV/Client_Data.csv,2024-05-04 13:50:10
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:50:10
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:50:10
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:50:10
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:50:10
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:50:10
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:50:10
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:50:10
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:50:10
initData,2024-05-04 13:51:46
readCsv res/CSV/Client_Data.csv,2024-05-04 13:51:46
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:51:46
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:51:46
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:51:46
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:51:46
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:51:46
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:51:46
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:51:46
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:51:46
initData,2024-05-04 13:52:18
readCsv res/CSV/Client_Data.csv,2024-05-04 13:52:18
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:52:18
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:52:18
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:52:18
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:52:18
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:52:18
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:52:18
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:52:18
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:52:18
initData,2024-05-04 13:52:41
readCsv res/CSV/Client_Data.csv,2024-05-04 13:52:41
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:52:41
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:52:41
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:52:41
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:52:41
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:52:41
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:52:41
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:52:41
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:52:41
initData,2024-05-04 13:52:42
readCsv res/CSV/Client_Data.csv,2024-05-04 13:52:42
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:52:42
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:52:42
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:52:42
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:52:42
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:52:42
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:52:42
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:52:42
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:52:42
initData,2024-05-04 13:54:39
readCsv res/CSV/Client_Data.csv,2024-05-04 13:54:39
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:54:39
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:54:39
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:54:39
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:54:39
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:54:39
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:54:39
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:54:39
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:54:39
initData,2024-05-04 13:54:43
readCsv res/CSV/Client_Data.csv,2024-05-04 13:54:43
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:54:43
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:54:43
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:54:43
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:54:43
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:54:43
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:54:43
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:54:43
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:54:43
initData,2024-05-04 13:56:08
readCsv res/CSV/Client_Data.csv,2024-05-04 13:56:08
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:56:08
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:56:08
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:56:08
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:56:08
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:56:08
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:56:08
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:56:08
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:56:08
initData,2024-05-04 13:56:19
readCsv res/CSV/Client_Data.csv,2024-05-04 13:56:19
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:56:19
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:56:19
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:56:19
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:56:19
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:56:19
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:56:19
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:56:19
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:56:19
initData,2024-05-04 13:56:53
readCsv res/CSV/Client_Data.csv,2024-05-04 13:56:53
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 13:56:53
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 13:56:53
readCsv res/CSV/Reviews_Data.csv,2024-05-04 13:56:53
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 13:56:53
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 13:56:53
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 13:56:53
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 13:56:53
readCsv res/CSV/Delivery_Data.csv,2024-05-04 13:56:53
initData,2024-05-04 14:03:08
readCsv res/CSV/Client_Data.csv,2024-05-04 14:03:08
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:03:08
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:03:08
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:03:08
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:03:08
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:03:08
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:03:08
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:03:08
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:03:08
initData,2024-05-04 14:03:46
readCsv res/CSV/Client_Data.csv,2024-05-04 14:03:46
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:03:46
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:03:46
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:03:46
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:03:46
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:03:46
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:03:46
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:03:46
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:03:46
initData,2024-05-04 14:08:45
readCsv res/CSV/Client_Data.csv,2024-05-04 14:08:45
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:08:45
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:08:45
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:08:45
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:08:45
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:08:45
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:08:45
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:08:45
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:08:45
initData,2024-05-04 14:12:03
readCsv res/CSV/Client_Data.csv,2024-05-04 14:12:03
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:12:03
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:12:03
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:12:03
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:12:03
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:12:03
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:12:03
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:12:03
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:12:03
initData,2024-05-04 14:12:43
readCsv res/CSV/Client_Data.csv,2024-05-04 14:12:43
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:12:43
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:12:43
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:12:43
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:12:43
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:12:43
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:12:43
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:12:43
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:12:43
initData,2024-05-04 14:13:38
readCsv res/CSV/Client_Data.csv,2024-05-04 14:13:38
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:13:38
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:13:38
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:13:38
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:13:38
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:13:38
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:13:38
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:13:38
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:13:38
initData,2024-05-04 14:13:49
readCsv res/CSV/Client_Data.csv,2024-05-04 14:13:49
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:13:49
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:13:49
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:13:49
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:13:49
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:13:49
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:13:49
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:13:49
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:13:49
initData,2024-05-04 14:27:20
readCsv res/CSV/Client_Data.csv,2024-05-04 14:27:20
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:27:20
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:27:20
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:27:20
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:27:20
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:27:20
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:27:20
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:27:20
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:27:20
initData,2024-05-04 14:40:59
readCsv res/CSV/Client_Data.csv,2024-05-04 14:40:59
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:40:59
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:40:59
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:40:59
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:40:59
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:40:59
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:40:59
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:40:59
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:40:59
initData,2024-05-04 14:41:09
readCsv res/CSV/Client_Data.csv,2024-05-04 14:41:09
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:41:09
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:41:09
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:41:09
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:41:09
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:41:09
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:41:09
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:41:09
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:41:09
LogInUser: Ion87,2024-05-04 14:41:18
getUserType: Ion87,2024-05-04 14:41:18
initData,2024-05-04 14:41:36
readCsv res/CSV/Client_Data.csv,2024-05-04 14:41:36
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:41:36
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:41:36
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:41:36
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:41:36
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:41:36
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:41:36
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:41:36
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:41:36
initData,2024-05-04 14:41:54
readCsv res/CSV/Client_Data.csv,2024-05-04 14:41:54
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:41:54
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:41:54
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:41:54
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:41:54
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:41:54
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:41:54
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:41:54
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:41:54
LogInUser: Ion87,2024-05-04 14:42:05
getUserType: Ion87,2024-05-04 14:42:05
initData,2024-05-04 14:42:52
readCsv res/CSV/Client_Data.csv,2024-05-04 14:42:52
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:42:52
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:42:52
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:42:52
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:42:52
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:42:52
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:42:52
readCsv res/CSV/DeliveryOrders_Data.csv,2024-05-04 14:42:52
readCsv res/CSV/Delivery_Data.csv,2024-05-04 14:42:52
initData,2024-05-04 14:43:01
readCsv res/CSV/Client_Data.csv,2024-05-04 14:43:01
readCsv res/CSV/DeliveryMen_Data.csv,2024-05-04 14:43:01
readCsv res/CSV/FoodItems_Data.csv,2024-05-04 14:43:01
readCsv res/CSV/Reviews_Data.csv,2024-05-04 14:43:01
readCsv res/CSV/Restaurants_Data.csv,2024-05-04 14:43:01
readCsv res/CSV/ShoppingCart_Data.csv,2024-05-04 14:43:01
readCsv res/CSV/PickUpOrders_Data.csv,2024-05-04 14:43:01
